age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,private,49331.25,9,Married,craft,caucasian,Male,0.0,0.0,40,374.0,
,private,61861.25,9,Divorced,sales,caucasian,Male,0.0,,45,231.0,196.0
23.0,private,59174.0,12,Never-married,craft,caucasian,Male,0.0,0.0,20,,278.0
27.0,private,105087.75,9,Never-married,clerical,caucasian,Male,0.0,0.0,45,491.0,5.0
22.0,private,59988.5,10,Never-married,clerical,caucasian,Male,0.0,0.0,40,,43.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
33.0,private,47215.25,9,Married,factory,caucasian,Male,0.0,0.0,40,,80.0
38.0,private,108909.5,10,Never-married,craft,caucasian,Male,0.0,1876.0,40,380.0,108.0
28.0,,40322.5,10,Never-married,,not_caucasian,Female,0.0,0.0,40,,306.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
34.0,private,48000.5,14,Married,professional,caucasian,Male,0.0,0.0,55,105.0,337.0
19.0,private,48652.0,5,Never-married,cleaner,caucasian,Female,0.0,0.0,40,46.0,483.0
45.0,private,61722.75,13,Married,executive,caucasian,Male,,0.0,72,,339.0
29.0,government,81641.5,10,Never-married,trucker,not_caucasian,Male,0.0,,40,352.0,
43.0,private,52879.25,10,Never-married,clerical,caucasian,Male,0.0,1669.0,45,230.0,13.0
27.0,private,72057.25,13,Never-married,clerical,not_caucasian,Female,0.0,0.0,50,79.0,7.0
36.0,private,71145.5,10,Divorced,sales,caucasian,Female,0.0,0.0,40,258.0,302.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,86103.5,10,Never-married,trucker,caucasian,Male,0.0,0.0,40,63.0,
,private,25819.25,10,Divorced,service,caucasian,Female,0.0,0.0,24,446.0,
25.0,self_employed,27000.25,5,Never-married,craft,caucasian,Male,0.0,0.0,15,,84.0
53.0,government,73485.25,13,Married,professional,caucasian,Male,0.0,0.0,40,209.0,226.0
56.0,government,59645.5,10,Married,craft,caucasian,Male,0.0,0.0,41,284.0,137.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
58.0,private,40559.0,13,Divorced,executive,caucasian,Female,0.0,0.0,50,,
26.0,private,7859.5,7,Married,trucker,caucasian,Male,0.0,0.0,43,143.0,
35.0,private,86872.75,11,Never-married,craft,caucasian,Male,0.0,0.0,40,223.0,151.0
57.0,private,50308.0,9,Married,estate_agent,caucasian,Male,0.0,0.0,30,426.0,131.0
17.0,self_employed,37999.75,8,Never-married,clerical,caucasian,Female,0.0,0.0,16,,422.0
22.0,private,46189.0,10,Never-married,sales,caucasian,Female,0.0,0.0,30,267.0,334.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
46.0,private,32191.0,4,Widowed,trucker,caucasian,Male,0.0,0.0,20,,
54.0,private,45812.0,9,Divorced,trucker,not_caucasian,Male,,0.0,40,420.0,268.0
50.0,private,27687.0,10,Never-married,professional,caucasian,Male,0.0,0.0,40,374.0,302.0
55.0,private,68164.0,13,Married,tech,caucasian,Male,0.0,0.0,55,,320.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
53.0,private,23911.75,5,Married,cleaner,caucasian,Male,0.0,0.0,50,,197.0
39.0,self_employed,48667.0,9,Married,executive,caucasian,Male,0.0,0.0,16,380.0,293.0
39.0,private,13358.5,11,Married,executive,caucasian,Male,0.0,0.0,60,115.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
45.0,private,22689.5,13,Married,executive,caucasian,Male,0.0,0.0,55,438.0,213.0
25.0,private,59244.25,9,Divorced,craft,caucasian,Male,0.0,0.0,40,359.0,147.0
,,26691.25,10,Widowed,,caucasian,Female,0.0,0.0,4,,220.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,private,8966.25,10,Never-married,service,caucasian,Female,0.0,0.0,30,,143.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
25.0,government,76588.0,9,Married,lawenf,caucasian,Male,0.0,1902.0,40,,280.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
25.0,private,70406.75,14,Never-married,professional,caucasian,Female,0.0,0.0,40,296.0,379.0
52.0,private,37477.0,15,Divorced,professional,caucasian,Female,25236.0,0.0,44,327.0,379.0
28.0,private,43642.75,6,Married,craft,not_caucasian,Male,0.0,0.0,45,82.0,
29.0,private,49552.5,9,Never-married,tech,not_caucasian,Female,0.0,0.0,40,6.0,405.0
22.0,private,35000.25,10,Never-married,service,caucasian,Male,0.0,0.0,40,419.0,192.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
37.0,private,53352.0,5,Divorced,factory,caucasian,Female,0.0,0.0,40,,
53.0,government,41852.5,13,Divorced,tech,not_caucasian,Male,0.0,0.0,40,410.0,31.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
64.0,government,97148.5,15,Married,professional,caucasian,Male,15024.0,0.0,45,307.0,348.0
39.0,private,81343.5,10,Never-married,clerical,caucasian,Male,0.0,0.0,40,408.0,131.0
42.0,government,44484.25,13,Never-married,professional,caucasian,Male,0.0,0.0,40,185.0,59.0
54.0,private,55649.0,9,Divorced,tech,caucasian,Male,0.0,0.0,50,490.0,
44.0,government,43770.75,9,Never-married,clerical,caucasian,Female,0.0,0.0,20,71.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,77844.0,13,Never-married,clerical,caucasian,Female,0.0,0.0,40,40.0,
40.0,,70376.0,10,Married,,caucasian,Male,0.0,0.0,40,88.0,
24.0,private,29441.75,12,Never-married,sales,caucasian,Male,0.0,0.0,20,,464.0
42.0,private,48781.0,4,Divorced,professional,caucasian,Male,0.0,0.0,35,88.0,158.0
36.0,government,67051.25,13,Divorced,professional,caucasian,Female,0.0,0.0,52,414.0,295.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
46.0,private,38735.0,10,Divorced,sales,caucasian,Female,0.0,0.0,40,402.0,42.0
58.0,private,,12,Married,estate_agent,caucasian,Female,0.0,0.0,35,220.0,107.0
18.0,,50131.25,7,Never-married,,caucasian,Female,0.0,0.0,25,272.0,110.0
42.0,private,38353.5,13,Married,sales,not_caucasian,Male,0.0,0.0,40,398.0,208.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
36.0,private,85869.0,9,Divorced,craft,caucasian,Male,0.0,0.0,30,137.0,67.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
31.0,government,,10,Never-married,clerical,not_caucasian,Female,0.0,0.0,25,107.0,91.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
90.0,,64128.5,13,Widowed,,caucasian,Female,991.0,0.0,10,90.0,231.0
29.0,private,47794.25,9,Married,clerical,caucasian,Female,0.0,0.0,18,,223.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
26.0,private,36955.25,13,Never-married,sales,caucasian,Female,0.0,0.0,45,205.0,227.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
49.0,private,42825.25,9,Married,factory,not_caucasian,Female,0.0,,40,,301.0
30.0,private,45253.75,9,Divorced,service,caucasian,Female,0.0,0.0,47,126.0,
24.0,private,68606.0,9,Never-married,tech,caucasian,Female,1831.0,0.0,40,66.0,28.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
42.0,private,49452.5,10,Divorced,professional,caucasian,Female,0.0,0.0,40,291.0,119.0
14.0,,,4,Divorced,,caucasian,Female,0.0,0.0,35,303.0,
36.0,government,55755.0,10,Divorced,service,not_caucasian,Female,0.0,0.0,20,353.0,149.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,,52157.5,9,Never-married,,caucasian,Female,0.0,0.0,30,,121.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,,20141.0,9,Never-married,,caucasian,Male,0.0,0.0,60,,431.0
42.0,private,46930.0,14,Married,sales,caucasian,Male,15024.0,0.0,50,25.0,280.0
56.0,self_employed,48032.0,15,Married,professional,caucasian,Male,0.0,0.0,45,144.0,
17.0,private,,10,Never-married,cleaner,caucasian,Male,0.0,0.0,38,435.0,
40.0,private,47799.0,14,Never-married,executive,caucasian,Male,0.0,0.0,40,465.0,216.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,government,77337.0,10,Never-married,clerical,caucasian,Female,0.0,0.0,15,303.0,468.0
47.0,private,39731.0,9,Married,tech,caucasian,Female,0.0,0.0,40,65.0,234.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
63.0,private,143361.5,10,Married,professional,caucasian,Male,0.0,0.0,15,,
29.0,private,46768.25,13,Never-married,craft,caucasian,Male,0.0,0.0,40,,140.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
40.0,government,49525.75,13,Never-married,executive,caucasian,Female,0.0,0.0,40,100.0,
43.0,self_employed,79328.25,9,Married,craft,caucasian,Male,0.0,0.0,48,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,private,18186.0,9,Never-married,craft,caucasian,Male,0.0,0.0,40,480.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
25.0,private,44894.75,9,Married,trucker,caucasian,Male,0.0,0.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
21.0,private,,6,Married,factory,caucasian,Male,0.0,,50,,182.0
45.0,private,68672.25,6,Married,craft,caucasian,Male,0.0,0.0,60,359.0,442.0
24.0,private,53356.75,9,Never-married,clerical,caucasian,Male,,0.0,40,444.0,405.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,private,76556.25,9,Never-married,cleaner,caucasian,Male,0.0,0.0,25,,3.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
45.0,self_employed,26527.5,10,Married,service,caucasian,Female,0.0,,99,471.0,330.0
30.0,private,43100.75,9,Divorced,craft,caucasian,Male,0.0,0.0,30,,20.0
,private,69372.0,4,Married,farm,caucasian,Male,0.0,0.0,36,,102.0
39.0,self_employed,29408.5,10,Widowed,craft,caucasian,Female,0.0,0.0,30,480.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,82481.25,10,Never-married,cleaner,caucasian,Male,0.0,0.0,30,423.0,
14.0,private,99541.5,7,Never-married,service,not_caucasian,Male,0.0,0.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,private,28953.75,10,Never-married,service,caucasian,Male,0.0,0.0,20,87.0,181.0
26.0,private,59060.5,15,Never-married,professional,caucasian,Female,0.0,0.0,30,177.0,377.0
27.0,private,20385.0,9,Married,craft,caucasian,Male,0.0,0.0,40,,277.0
23.0,private,40557.0,9,Never-married,trucker,caucasian,Male,0.0,0.0,40,215.0,448.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
27.0,private,96944.0,10,Never-married,service,caucasian,Male,0.0,0.0,40,1.0,213.0
22.0,private,55248.25,10,Never-married,factory,caucasian,Male,0.0,0.0,40,130.0,477.0
62.0,private,45104.5,8,Never-married,craft,caucasian,Male,0.0,0.0,40,436.0,121.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
55.0,government,,16,Married,professional,not_caucasian,Male,0.0,0.0,40,435.0,84.0
41.0,private,8156.75,9,Divorced,service,caucasian,Male,0.0,0.0,40,,49.0
42.0,private,60361.0,2,Married,craft,not_caucasian,Male,0.0,0.0,50,,
,,40163.5,9,Married,,caucasian,Male,0.0,0.0,20,64.0,477.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
70.0,self_employed,31112.25,14,Married,executive,caucasian,Male,0.0,2246.0,8,351.0,454.0
26.0,private,12525.75,10,Married,sales,caucasian,Female,0.0,0.0,40,110.0,190.0
17.0,private,22399.5,10,Never-married,clerical,caucasian,Female,0.0,0.0,60,215.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
64.0,private,,9,Married,craft,caucasian,Male,0.0,,50,113.0,33.0
,private,8471.75,10,Divorced,professional,caucasian,Male,0.0,0.0,40,366.0,7.0
33.0,private,12569.0,13,Never-married,executive,caucasian,Male,0.0,0.0,40,374.0,450.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
39.0,private,62111.25,3,Married,cleaner,caucasian,Male,,0.0,40,48.0,19.0
53.0,private,7611.75,9,Divorced,factory,caucasian,Male,0.0,0.0,50,,447.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
61.0,private,26582.5,9,Married,craft,caucasian,Male,0.0,0.0,40,291.0,114.0
26.0,private,35939.0,10,Never-married,service,caucasian,Male,0.0,0.0,40,,287.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
46.0,government,52434.75,6,Married,farm,caucasian,Male,0.0,0.0,38,242.0,390.0
28.0,government,22696.75,9,Married,clerical,not_caucasian,Male,0.0,0.0,40,50.0,335.0
35.0,private,77236.25,9,Divorced,tech,caucasian,Female,0.0,0.0,75,,401.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
66.0,private,,9,Married,service,not_caucasian,Male,0.0,0.0,4,462.0,370.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
30.0,self_employed,19825.75,11,Married,farm,caucasian,Male,0.0,0.0,60,,166.0
38.0,private,63062.5,7,Divorced,factory,caucasian,Male,0.0,0.0,65,491.0,243.0
43.0,private,24025.5,14,Divorced,executive,caucasian,Male,0.0,0.0,50,118.0,389.0
33.0,self_employed,49120.0,9,Married,craft,not_caucasian,Male,0.0,,40,405.0,153.0
79.0,private,30388.0,4,Widowed,service,not_caucasian,Male,0.0,0.0,5,241.0,224.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
23.0,private,26127.25,9,Divorced,clerical,caucasian,Female,,0.0,40,457.0,
26.0,private,69786.25,9,Married,craft,caucasian,Male,0.0,0.0,50,292.0,49.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
46.0,self_employed,64227.25,9,Divorced,farm,caucasian,Male,3325.0,0.0,45,73.0,479.0
,private,57648.0,13,Never-married,tech,caucasian,Male,0.0,0.0,35,210.0,284.0
21.0,,53559.5,9,Divorced,,caucasian,Female,0.0,0.0,40,348.0,24.0
20.0,private,42255.5,10,Never-married,executive,caucasian,Female,0.0,0.0,36,281.0,484.0
22.0,self_employed,10191.75,10,Married,craft,caucasian,Male,0.0,0.0,40,52.0,475.0
38.0,private,37650.25,6,Divorced,clerical,caucasian,Male,0.0,3770.0,40,134.0,74.0
28.0,private,47336.5,9,Divorced,cleaner,caucasian,Male,0.0,0.0,40,276.0,363.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
47.0,private,44828.25,6,Divorced,sales,caucasian,Female,0.0,0.0,30,323.0,304.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,government,70353.0,9,Never-married,service,caucasian,Female,0.0,0.0,35,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
35.0,private,96353.0,13,Never-married,clerical,caucasian,Female,0.0,0.0,40,,312.0
38.0,government,57513.5,10,Married,farm,caucasian,Male,0.0,0.0,40,,493.0
14.0,,58915.25,6,Never-married,,caucasian,Female,0.0,0.0,30,,
66.0,self_employed,32646.25,10,Married,service,caucasian,Female,0.0,0.0,12,397.0,
14.0,private,31066.25,10,Never-married,cleaner,caucasian,Male,0.0,0.0,40,426.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
45.0,private,90813.25,10,Never-married,professional,caucasian,Male,0.0,,50,202.0,62.0
27.0,private,51124.25,6,Divorced,trucker,not_caucasian,Male,0.0,0.0,75,28.0,154.0
65.0,self_employed,46241.25,16,Married,executive,caucasian,Male,99999.0,0.0,40,183.0,298.0
39.0,government,41892.75,9,Married,service,caucasian,Female,2885.0,0.0,30,446.0,161.0
42.0,self_employed,47153.75,13,Married,sales,caucasian,Male,0.0,0.0,60,,277.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
33.0,private,80446.75,13,Never-married,sales,caucasian,Male,0.0,0.0,40,161.0,37.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
36.0,private,41251.75,9,Never-married,professional,caucasian,Male,0.0,0.0,40,435.0,213.0
24.0,government,34325.0,9,Never-married,service,caucasian,Female,0.0,0.0,20,61.0,420.0
54.0,self_employed,29591.25,6,Divorced,service,not_caucasian,Female,0.0,0.0,10,241.0,67.0
50.0,private,31675.25,13,Divorced,executive,caucasian,Male,0.0,0.0,40,399.0,
33.0,,52924.75,10,Divorced,,caucasian,Female,0.0,0.0,40,206.0,345.0
27.0,government,6247.0,11,Never-married,tech,caucasian,Female,0.0,1564.0,72,,168.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
33.0,government,28634.25,13,Married,professional,caucasian,Male,0.0,0.0,40,271.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
21.0,private,43950.0,9,Never-married,professional,caucasian,Female,0.0,0.0,55,,195.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
32.0,government,47846.25,12,Divorced,lawenf,caucasian,Male,2174.0,0.0,40,,345.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
26.0,private,61407.0,7,Never-married,cleaner,caucasian,Male,0.0,0.0,20,,460.0
47.0,private,44059.75,10,Widowed,professional,caucasian,Female,0.0,,40,477.0,492.0
42.0,government,49773.75,11,Widowed,professional,not_caucasian,Female,0.0,0.0,40,152.0,11.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
,private,25658.0,9,Never-married,craft,caucasian,Male,0.0,0.0,41,130.0,214.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,government,71741.75,9,Married,trucker,caucasian,Male,0.0,0.0,45,480.0,128.0
19.0,private,17766.75,15,Never-married,professional,caucasian,Female,0.0,0.0,55,51.0,
60.0,government,58713.5,16,Married,professional,caucasian,Male,0.0,1902.0,40,,384.0
47.0,private,82256.5,9,Married,clerical,caucasian,Female,0.0,0.0,40,438.0,
48.0,government,59739.75,14,Divorced,executive,not_caucasian,Female,9562.0,0.0,40,13.0,137.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
67.0,,52284.25,13,Married,,caucasian,Male,0.0,0.0,40,,373.0
26.0,private,50415.75,14,Never-married,professional,not_caucasian,Male,0.0,0.0,40,199.0,70.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
40.0,government,6732.25,14,Never-married,professional,caucasian,Female,0.0,0.0,40,,85.0
,self_employed,50682.25,13,Married,craft,caucasian,Male,0.0,0.0,40,449.0,
14.0,private,53904.0,9,Never-married,professional,caucasian,Female,0.0,0.0,40,433.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
26.0,private,97431.25,10,Divorced,clerical,caucasian,Male,0.0,0.0,45,403.0,
30.0,private,28089.5,13,Married,service,caucasian,Male,0.0,0.0,60,346.0,170.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
51.0,government,36545.25,5,Married,trucker,not_caucasian,Male,0.0,,40,399.0,474.0
